time/time_elapsed,time/fps,time/episodes,time/total_timesteps,rollout/ep_len_mean,rollout/exploration_rate,rollout/ep_rew_mean,train/loss,train/learning_rate,train/n_updates
160,35,600,5701,9.99,0.05,8.94291665,0.22947585582733154,0.0005,5500
161,35,604,5740,10,0.05,8.92708331,0.018328379839658737,0.0005,5539
162,35,608,5768,9.87,0.05,8.80874998,0.16661518812179565,0.0005,5567
163,35,612,5800,9.77,0.05,8.70833332,0.3054233491420746,0.0005,5599
164,35,616,5839,9.83,0.05,8.777083329999998,0.04295272,0.0005,5638
165,35,620,5876,9.9,0.05,8.84125,0.04387961,0.0005,5675
166,35,624,5915,9.89,0.05,8.84125001,0.12484554946422577,0.0005,5714
167,35,628,5958,9.97,0.05,8.94749999,0.082228579,0.0005,5757
168,35,632,5993,9.88,0.05,8.84124999,0.042278588,0.0005,5792
169,35,636,6035,9.86,0.05,8.82333333,0.22794783115386963,0.0005,5834
171,35,640,6076,9.83,0.05,8.80124999,0.018145635724067688,0.0005,5875
172,35,644,6120,9.89,0.05,8.861249990000001,0.17901127,0.0005,5919
173,35,648,6158,9.83,0.05,8.805416659999999,0.015691144,0.0005,5957
174,35,652,6182,9.67,0.05,8.655833329999998,0.074952997,0.0005,5981
175,35,656,6221,9.66,0.05,8.643749990000002,0.044607166200876236,0.0005,6020
176,35,660,6255,9.56,0.05,8.5275,0.3049059808254242,0.0005,6054
177,35,664,6295,9.52,0.05,8.46166667,0.024072183296084404,0.0005,6094
178,35,668,6335,9.6,0.05,8.54500001,0.063215472,0.0005,6134
179,35,672,6371,9.52,0.05,8.49333334,0.11538825184106827,0.0005,6170
180,35,676,6410,9.47,0.05,8.44666668,0.040525972843170166,0.0005,6209
181,35,680,6454,9.47,0.05,8.438750019999999,0.26626983284950256,0.0005,6253
183,35,684,6498,9.6,0.05,8.557083350000001,0.16047067940235138,0.0005,6297
184,35,688,6542,9.6,0.05,8.58750003,0.14834250509738922,0.0005,6341
185,35,692,6582,9.65,0.05,8.628333360000001,0.046065029,0.0005,6381
186,35,696,6609,9.48,0.05,8.44250004,0.17652112245559692,0.0005,6408
187,35,700,6648,9.47,0.05,8.427500040000002,0.2579154670238495,0.0005,6447
188,35,704,6690,9.5,0.05,8.474583379999999,0.13732294738292694,0.0005,6489
189,35,708,6721,9.53,0.05,8.509166720000001,0.016707042,0.0005,6520
190,35,712,6760,9.6,0.05,8.59083338,0.095704705,0.0005,6559
191,35,716,6800,9.61,0.05,8.58833337,0.14287571609020233,0.0005,6599
193,35,720,6844,9.68,0.05,8.682500030000002,0.15707220137119293,0.0005,6643
194,35,724,6883,9.68,0.05,8.65541669,0.060206469148397446,0.0005,6682
195,35,728,6919,9.61,0.05,8.54875003,0.070905298,0.0005,6718
196,35,732,6963,9.7,0.05,8.66083336,0.052384656,0.0005,6762
197,35,736,7002,9.67,0.05,8.64666669,0.20628061890602112,0.0005,6801
198,35,740,7040,9.64,0.05,8.624583359999999,0.080634117,0.0005,6839
199,35,744,7066,9.46,0.05,8.440000020000003,0.044469517,0.0005,6865
200,35,748,7102,9.44,0.05,8.42666668,0.3506884276866913,0.0005,6901
201,35,752,7146,9.64,0.05,8.63625,0.33049988746643066,0.0005,6945
202,35,756,7183,9.62,0.05,8.61541668,0.13092656433582306,0.0005,6982
203,35,760,7221,9.66,0.05,8.66625001,0.1048283576965332,0.0005,7020
204,35,764,7265,9.7,0.05,8.70541667,0.2624473571777344,0.0005,7064
206,35,768,7309,9.74,0.05,8.755833339999999,0.11799253523349762,0.0005,7108
206,35,772,7344,9.73,0.05,8.75,0.098438002,0.0005,7143
208,35,776,7383,9.73,0.05,8.75625,0.11858749389648438,0.0005,7182
209,35,780,7422,9.68,0.05,8.708333329999999,0.1536514312028885,0.0005,7221
210,35,784,7462,9.64,0.05,8.69625,0.10343481600284576,0.0005,7261
211,35,788,7506,9.64,0.05,8.664583330000001,0.1709880232810974,0.0005,7305
212,35,792,7550,9.68,0.05,8.70583333,0.4432363510131836,0.0005,7349
213,35,796,7587,9.78,0.05,8.82749999,0.2767868638038635,0.0005,7386
214,35,800,7627,9.79,0.05,8.852083330000001,0.25994542241096497,0.0005,7426
215,35,804,7665,9.75,0.05,8.81916666,0.14796462655067444,0.0005,7464
217,35,808,7704,9.83,0.05,8.91958333,0.14188550412654877,0.0005,7503
217,35,812,7739,9.79,0.05,8.88208334,0.24505701661109924,0.0005,7538
218,35,816,7774,9.74,0.05,8.830000019999998,0.07734488,0.0005,7573
220,35,820,7818,9.74,0.05,8.8254167,0.23249410092830658,0.0005,7617
221,35,824,7856,9.73,0.05,8.8341667,0.19686582684516907,0.0005,7655
222,35,828,7897,9.78,0.05,8.906250049999999,0.1488267332315445,0.0005,7696
223,35,832,7924,9.61,0.05,8.71833339,0.24652895331382751,0.0005,7723
224,35,836,7965,9.63,0.05,8.727916729999999,0.057923976331949234,0.0005,7764
225,35,840,8006,9.66,0.05,8.740000060000002,0.058536854,0.0005,7805
226,35,844,8040,9.74,0.05,8.82583341,0.065708153,0.0005,7839
227,35,848,8076,9.74,0.05,8.81958341,0.026063747704029083,0.0005,7875
228,35,852,8107,9.61,0.05,8.69666676,0.18408289551734924,0.0005,7906
229,35,856,8145,9.62,0.05,8.706666750000002,0.011998301,0.0005,7944
230,35,860,8173,9.52,0.05,8.60916675,0.024947041645646095,0.0005,7972
231,35,864,8217,9.52,0.05,8.625833429999998,0.1314222514629364,0.0005,8016
233,35,868,8261,9.52,0.05,8.619583420000001,0.031706687062978745,0.0005,8060
234,35,872,8305,9.61,0.05,8.70458342,0.29373449087142944,0.0005,8104
235,35,876,8342,9.59,0.05,8.69416676,0.1704026758670807,0.0005,8141
236,35,880,8386,9.64,0.05,8.72666675,0.039825379848480225,0.0005,8185
238,35,884,8430,9.68,0.05,8.74708341,0.15712280571460724,0.0005,8229
239,35,888,8468,9.62,0.05,8.68375008,0.034013740718364716,0.0005,8267
240,35,892,8512,9.62,0.05,8.691666750000001,0.15840695798397064,0.0005,8311
241,35,896,8556,9.69,0.05,8.77041675,0.14359349012374878,0.0005,8355
243,35,900,8597,9.7,0.05,8.79166675,0.2146037071943283,0.0005,8396
244,35,904,8631,9.66,0.05,8.743333410000002,0.1952585130929947,0.0005,8430
245,35,908,8675,9.71,0.05,8.77791674,0.1112031489610672,0.0005,8474
246,35,912,8716,9.77,0.05,8.8208334,0.021677587181329727,0.0005,8515
247,35,916,8750,9.76,0.05,8.8133334,0.028742252,0.0005,8549
248,35,920,8786,9.68,0.05,8.72041673,0.43610161542892456,0.0005,8585
249,35,924,8830,9.74,0.05,8.79500007,0.19002999365329742,0.0005,8629
251,35,928,8874,9.77,0.05,8.821666729999999,0.012018611654639244,0.0005,8673
252,35,932,8909,9.85,0.05,8.92833339,0.021218101,0.0005,8708
253,35,936,8953,9.88,0.05,8.97708338,0.12670226395130157,0.0005,8752
254,35,940,8990,9.84,0.05,8.94750005,0.062519327,0.0005,8789
255,35,944,9020,9.8,0.05,8.91625005,0.1472560614347458,0.0005,8819
257,35,948,9064,9.88,0.05,9.009166720000001,0.015649416,0.0005,8863
258,35,952,9097,9.9,0.05,9.02583338,0.017618431,0.0005,8896
259,35,956,9131,9.86,0.05,9.00375005,0.010345306247472763,0.0005,8930
260,35,960,9175,10.02,0.05,9.17000005,0.008302988,0.0005,8974
261,35,964,9219,10.02,0.05,9.19083337,0.21543046832084656,0.0005,9018
262,35,968,9252,9.91,0.05,9.06416671,0.5454789996147156,0.0005,9051
263,35,972,9290,9.85,0.05,8.99875005,0.015777066349983215,0.0005,9089
265,35,976,9330,9.88,0.05,9.017083379999999,0.14711198210716248,0.0005,9129
266,35,980,9374,9.88,0.05,9.03375005,0.16513995826244354,0.0005,9173
267,35,984,9418,9.88,0.05,9.04541672,0.15023298561573029,0.0005,9217
268,35,988,9454,9.86,0.05,9.03958337,0.3096415102481842,0.0005,9253
269,35,992,9490,9.78,0.05,8.955416699999999,0.27507638931274414,0.0005,9289
270,35,996,9529,9.73,0.05,8.900000039999998,0.020918809,0.0005,9328
271,35,1000,9566,9.69,0.05,8.85875004,0.18275567889213562,0.0005,9365
273,35,1004,9610,9.79,0.05,8.95958338,0.10848170518875122,0.0005,9409
274,35,1008,9654,9.79,0.05,8.96375005,0.023247108,0.0005,9453
275,35,1012,9692,9.76,0.05,8.94541671,0.36497530341148376,0.0005,9491
276,35,1016,9731,9.81,0.05,9.00500003,0.010237191803753376,0.0005,9530
277,35,1020,9768,9.82,0.05,9.03125002,0.27408862113952637,0.0005,9567
278,35,1024,9807,9.77,0.05,8.980000010000001,0.026572033762931824,0.0005,9606
280,35,1028,9845,9.71,0.05,8.930000000000001,0.1462685465812683,0.0005,9644
281,35,1032,9883,9.74,0.05,8.947500009999999,0.10368655622005463,0.0005,9682
282,35,1036,9927,9.74,0.05,8.93875002,0.013023541308939457,0.0005,9726
283,35,1040,9965,9.75,0.05,8.94708335,0.1228204295039177,0.0005,9764
284,35,1044,10009,9.89,0.05,9.08458335,0.24993088841438293,0.0005,9808
